,total_reads,counts,deltatime,density
600720,315356.0,400,736020.0,0.0005434634928398685
600721,870441.0,400,7433400.0,5.381117658137595e-05
600722,426506.0,397,2877180.0,0.00013798232992026915
600723,719609.0,400,4506600.0,8.875870944836462e-05
600724,646501.0,400,4840020.0,8.264428659385705e-05
600725,692191.0,400,6742020.0,5.9329399794126984e-05
600726,621327.0,400,2637300.0,0.00015167026883555152
600727,393907.0,400,1157100.0,0.00034569181574626223
600728,450772.0,400,739260.0,0.0005410816221627032
600729,548551.0,400,3787200.0,0.00010561892691170258
600730,523183.0,400,3061800.0,0.00013064210595074792
600731,927804.0,400,7317660.0,5.466228275158999e-05
600732,513556.0,400,2370240.0,0.00016875928176049684
600733,770255.0,399,179820.0,0.0022188855522188855
600734,314197.0,399,465780.0,0.0008566275924256087
600735,321157.0,400,1341600.0,0.0002981514609421586
600736,297850.0,400,1064940.0,0.00037560801547505026
600737,429880.0,400,2464020.0,0.000162336344672527
600738,427118.0,400,1770600.0,0.00022591212018524794
600739,749276.0,399,3036420.0,0.00013140474637895943
600740,416127.0,400,1423860.0,0.00028092649558243086
600741,1781654.0,397,4354740.0,9.116502937029535e-05
600742,456137.0,400,2891160.0,0.00013835277189778498
600743,792297.0,400,7775460.0,5.144390171128139e-05
600744,520004.0,400,3652440.0,0.0001095158305133007
600745,625713.0,402,88500.0,0.004542372881355932
600746,488028.0,400,2441760.0,0.00016381626367865801
600747,575534.0,397,1412640.0,0.0002810340921961717
600748,375665.0,400,2433900.0,0.00016434528945314105
600749,837822.0,400,6660180.0,6.005843685906387e-05
600750,496673.0,399,2291880.0,0.00017409288444421173
600751,482898.0,400,1694340.0,0.00023608012559462682
600753,760530.0,400,6006420.0,6.659540957841775e-05
600754,789597.0,400,4326600.0,9.24513474783895e-05
600755,471925.0,397,2022420.0,0.00019629948279783625
600756,501691.0,400,1252920.0,0.00031925422213708774
600757,460899.0,400,2978640.0,0.00013428947439099724
600758,328800.0,400,1050540.0,0.0003807565632912597
600759,407949.0,400,1679760.0,0.000238129256560461
600760,854052.0,400,1178220.0,0.0003394951706811971
600761,814986.0,400,7131480.0,5.608933909931739e-05
600763,380755.0,400,1332300.0,0.0003002326803272536
600764,491223.0,400,2982480.0,0.0001341165741262305
600765,395547.0,400,2033640.0,0.0001966916465057729
600766,282076.0,400,1160640.0,0.00034463744141163496
600767,556458.0,400,2874840.0,0.00013913817812469563
600768,1096987.0,400,9178800.0,4.3578681309103584e-05
600769,742350.0,400,4406040.0,9.078446859311309e-05
600770,385417.0,397,1342140.0,0.0002957962656652808
600771,384267.0,400,1381020.0,0.0002896409899929038
600773,274821.0,400,1217280.0,0.0003286014721345952
600774,1849697.0,399,15148140.0,2.6339867468877366e-05
600775,308929.0,400,1331400.0,0.0003004356316659156
600776,454456.0,400,656460.0,0.0006093288243000335
600777,432540.0,400,811380.0,0.0004929872562794252
600778,629203.0,400,4277100.0,9.352131116878258e-05
600779,606710.0,398,2051160.0,0.00019403654517443787
600780,1037129.0,397,8642700.0,4.5934719474238376e-05
600781,366898.0,400,530040.0,0.0007546600256584409
600782,421311.0,400,1177740.0,0.0003396335354152869
600783,376409.0,397,1671660.0,0.00023748848450043668
600784,817643.0,400,4880640.0,8.195646472593758e-05
600785,1311041.0,400,10126620.0,3.9499852863048084e-05
600787,378259.0,400,2880900.0,0.00013884549967024194
600789,612347.0,400,1255260.0,0.00031865908258050125
600790,594217.0,399,3741480.0,0.00010664229128580135
600791,1017565.0,400,8859300.0,4.5150294041289946e-05
600792,467690.0,400,3186600.0,0.00012552563861168643
600793,990965.0,400,8402760.0,4.7603406499769126e-05
600794,331151.0,399,1246740.0,0.00032003465036816017
600795,546049.0,400,1664820.0,0.00024026621496618254
600796,1238894.0,400,9869280.0,4.0529805619052254e-05
600797,418492.0,400,214380.0,0.0018658456945610598
600798,620670.0,399,4429200.0,9.008398807911135e-05
600800,821553.0,397,1084920.0,0.000365925598200789
600801,359873.0,400,628200.0,0.0006367398917542184
600802,481974.0,398,2857020.0,0.00013930599015757677
600803,532298.0,400,1069200.0,0.0003741114852225963
600804,1279122.0,400,1312620.0,0.0003047340433636544
600805,405925.0,400,1934220.0,0.00020680170818210958
600807,623743.0,400,1686420.0,0.00023718883789328873
600808,504751.0,400,2617620.0,0.0001528105683789091
600809,557625.0,399,653220.0,0.0006108202443280978
600810,386055.0,400,1430280.0,0.0002796655200380345
600811,390424.0,400,810480.0,0.0004935346954890929
600812,213333.0,400,189540.0,0.002110372480742851
600814,860173.0,400,8563680.0,4.6708891504586815e-05
600815,740485.0,399,4194060.0,9.513454743136722e-05
600816,456064.0,400,563940.0,0.0007092953151044437
600817,983799.0,400,8590740.0,4.656176301459478e-05
600818,984215.0,400,7807920.0,5.123003309460138e-05
600819,763329.0,400,7715340.0,5.184476640044379e-05
600820,621813.0,400,4092240.0,9.774597775301547e-05
600821,381506.0,400,1926600.0,0.00020761964081802137
600822,352210.0,400,2332860.0,0.0001714633539946675
600823,860568.0,400,6080460.0,6.57844965676939e-05
600824,1472305.0,400,13575360.0,2.946514862220965e-05
600825,469903.0,400,3628620.0,0.00011023474488924164
600826,423397.0,400,2239140.0,0.00017864001357664104
600827,580514.0,400,4368300.0,9.156880250898518e-05
600828,802301.0,400,7880640.0,5.075729889958176e-05
600829,862602.0,400,5910660.0,6.767433755282828e-05
600830,613340.0,399,3756600.0,0.00010621306500559017
600831,630089.0,399,1346340.0,0.00029635901778154105
600833,1760953.0,400,14625780.0,2.7348968738761284e-05
600834,1266123.0,397,11596020.0,3.423588438102038e-05
600835,575764.0,400,2868780.0,0.00013943209308486535
600836,382417.0,400,617400.0,0.0006478781988986071
600837,384707.0,400,812340.0,0.0004924046581480661
600838,736629.0,400,6515580.0,6.139131128771346e-05
600839,525650.0,399,1042200.0,0.0003828439838802533
600841,4875056.0,400,15649020.0,2.5560706037822176e-05
600843,1418588.0,400,14581800.0,2.7431455650194078e-05
600844,559722.0,400,3301920.0,0.00012114163880408974
600845,567419.0,400,2452860.0,0.00016307494108917754
600846,329016.0,400,1287840.0,0.00031059758976270343
600847,1509428.0,400,17067900.0,2.3435806396803355e-05
600848,1456162.0,396,1245780.0,0.0003178731397196937
600850,430987.0,400,1339200.0,0.0002986857825567503
600851,591080.0,400,3739020.0,0.00010697990382506646
600853,369383.0,400,2374740.0,0.00016843949232337013
600854,567346.0,400,2874600.0,0.00013914979475405275
600855,440416.0,400,1327380.0,0.0003013455076918441
600856,595233.0,400,1921320.0,0.0002081902025690671
600857,1121514.0,400,7616400.0,5.2518250091906935e-05
600858,346149.0,400,2027400.0,0.00019729703067968826
600859,421682.0,400,1434120.0,0.0002789166875854182
600860,485497.0,397,2365380.0,0.00016783772586222932
600861,1280695.0,400,10915380.0,3.6645540512561174e-05
600862,413765.0,397,1854060.0,0.00021412467773426966
600863,444840.0,400,2677020.0,0.00014941987732628072
600864,392797.0,400,1662240.0,0.000240639137549331
600865,465448.0,400,2436960.0,0.0001641389271879719
600866,492913.0,400,3047700.0,0.00013124651376447813
600867,582296.0,399,117780.0,0.0033876719307182885
600868,304340.0,400,643200.0,0.0006218905472636816
600869,380738.0,400,1938660.0,0.00020632808228363922
600870,1193423.0,400,9175140.0,4.359606501917137e-05
600871,379391.0,400,1690500.0,0.00023661638568470866
600872,492901.0,396,209640.0,0.0018889524899828277
600873,447084.0,400,2029620.0,0.00019708122702771948
600874,658181.0,400,5983800.0,6.68471539824192e-05
600875,481432.0,400,1589280.0,0.0002516862981979261
600876,309854.0,400,1257180.0,0.0003181724176331154
600877,469637.0,399,1169040.0,0.0003413056867173065
600879,480316.0,398,1673640.0,0.00023780502378050237
600880,405641.0,400,2518440.0,0.00015882848112323502
600881,442064.0,400,703140.0,0.0005688767528514947
600882,1170262.0,400,7271940.0,5.500595439456321e-05
600883,902842.0,399,10233840.0,3.898829764780376e-05
600884,418594.0,400,1764360.0,0.00022671110204266703
600885,880675.0,400,7206000.0,5.550929780738274e-05
600886,706029.0,396,2978940.0,0.0001329331910008258
600887,373487.0,400,223680.0,0.00178826895565093
600888,511761.0,400,4155000.0,9.626955475330927e-05
600889,485890.0,400,3228360.0,0.00012390191924072905
600890,565030.0,399,2891640.0,0.0001379839814084741
600891,310465.0,400,357000.0,0.0011204481792717086
600892,900870.0,400,8308380.0,4.814416288133186e-05
600893,709510.0,400,1416900.0,0.00028230644364457617
600894,382900.0,400,1328100.0,0.00030118213989910396
600895,451369.0,399,1843020.0,0.00021649249601198034
600896,589720.0,400,4082100.0,9.79887802846574e-05
600897,833939.0,400,7285740.0,5.490176701337132e-05
600898,362477.0,399,1752540.0,0.00022766955390461844
600900,1257981.0,400,1902900.0,0.00021020547585264595
600901,571078.0,400,3734580.0,0.00010710709102496131
600903,157061.0,398,53100.0,0.007495291902071563
600908,701637.0,397,3837420.0,0.00010345492544469983
600909,402167.0,400,2956620.0,0.00013528962125670529
600917,419090.0,400,2622660.0,0.00015251691031243088
600919,672373.0,400,2477520.0,0.00016145177435500016
600926,603558.0,399,2001960.0,0.00019930468141221601
600928,327816.0,400,1255200.0,0.00031867431485022306
600929,363141.0,400,1915200.0,0.00020885547201336674
600933,1120897.0,400,7714800.0,5.184839529216571e-05
600936,1483160.0,397,6363480.0,6.238724722950336e-05
600939,880663.0,400,7369020.0,5.428130199130956e-05
600958,1017355.0,399,2022540.0,0.00019727669168471328
600959,406390.0,400,2264760.0,0.00017661915611367208
600960,401049.0,400,1746060.0,0.00022908720204345783
600961,1841747.0,400,15788820.0,2.533438217675545e-05
600962,813812.0,400,6501060.0,6.152842767179506e-05
600963,432514.0,400,1996380.0,0.00020036265640809866
600965,408613.0,399,2520840.0,0.0001582805731422859
600966,612695.0,400,2164380.0,0.00018481043070070875
600967,437340.0,400,1235940.0,0.0003236403061637296
600968,256853.0,400,562680.0,0.0007108836283500391
600969,619107.0,400,4428720.0,9.031955056991636e-05
600970,583020.0,400,2404860.0,0.00016632984872300258
600971,544331.0,400,4879980.0,8.196754904733216e-05
600973,784632.0,400,5711340.0,7.003610361141168e-05
600975,364777.0,400,825780.0,0.0004843905156337039
600976,769494.0,400,7701360.0,5.193887832798363e-05
600977,436297.0,399,1702260.0,0.00023439427584505304
600978,355867.0,397,1154100.0,0.00034399098864916386
600979,1116914.0,400,10902120.0,3.669011164800974e-05
600980,553954.0,400,4696500.0,8.516980730331098e-05
600981,355163.0,400,1907280.0,0.00020972274652908854
600982,827593.0,400,4173780.0,9.58363881182046e-05
600983,628159.0,400,3571440.0,0.00011199964160114688
600984,708939.0,400,4252800.0,9.405568096313017e-05
600985,759513.0,400,6673020.0,5.9942874440658056e-05
600986,349495.0,400,223080.0,0.0017930787161556392
600987,778871.0,400,7972020.0,5.017548877198e-05
600988,286898.0,400,387000.0,0.0010335917312661498
600989,292974.0,399,566100.0,0.0007048224695283519
600990,656544.0,400,3570960.0,0.00011201469632815825
600992,879224.0,400,7706340.0,5.190531432560723e-05
600993,426919.0,400,1337760.0,0.000299007295778017
600995,797879.0,400,5913540.0,6.764137893715101e-05
600996,392715.0,400,2436420.0,0.00016417530639216556
600997,404709.0,400,796440.0,0.0005022349455075084
600998,840218.0,400,2887320.0,0.00013853677458681407
600999,974485.0,399,3043380.0,0.00013110423279380162
601000,511432.0,400,3553740.0,0.00011255747466049851
601001,514200.0,400,3654840.0,0.00010944391546551969
601002,450778.0,400,3117000.0,0.00012832852101379532
601003,360442.0,400,738720.0,0.0005414771496642842
601005,608277.0,400,4760940.0,8.401702184862654e-05
601006,971589.0,400,2521680.0,0.000158624409124076
601007,933753.0,400,8296440.0,4.8213450588445164e-05
601008,493836.0,400,2885040.0,0.00013864625793749826
601009,695103.0,399,1319100.0,0.00030247896292926997
601010,539002.0,400,4082100.0,9.79887802846574e-05
601011,488366.0,400,816840.0,0.0004896919837422261
601012,522076.0,400,563400.0,0.0007099751508697196
601015,359305.0,400,1925460.0,0.00020774256541294028
601016,451642.0,400,2525880.0,0.00015836065054555245
601018,529820.0,400,3049020.0,0.00013118969373765996
601019,984069.0,400,8576880.0,4.6637005531148857e-05
601020,403579.0,399,2548560.0,0.00015655899802241265
601021,801619.0,400,4776180.0,8.37489374353563e-05
601028,803561.0,400,4869240.0,8.214834347865375e-05
601038,333130.0,400,1246740.0,0.00032083674222371946
601058,504607.0,400,2520720.0,0.0001586848202100987
601066,1266486.0,399,462300.0,0.000863075924724205
601068,345756.0,400,1933260.0,0.00020690439982206223
601069,244884.0,400,696480.0,0.0005743165632896852
601077,254111.0,400,106140.0,0.003768607499528924
601086,512335.0,400,3726840.0,0.00010732953386783441
601088,548194.0,399,818340.0,0.00048757240266881737
601098,542709.0,400,4251300.0,9.408886693481994e-05
601099,760758.0,397,448860.0,0.0008844628614712828
601100,434429.0,400,2514240.0,0.00015909380170548554
601101,526157.0,400,4051020.0,9.874056410484273e-05
601106,429924.0,398,2299440.0,0.00017308562084681486
601107,502114.0,400,2542980.0,0.0001572957711031939
601108,537916.0,400,1250160.0,0.000319959045242209
601111,374829.0,399,1850100.0,0.00021566401816118047
601113,295221.0,400,553800.0,0.0007222824124232575
601116,357202.0,400,1243080.0,0.0003217813817292531
601117,580843.0,400,2380320.0,0.00016804463265443302
601118,391553.0,400,1851120.0,0.0002160853969488742
601126,865793.0,400,7972920.0,5.0169824857141426e-05
601127,631128.0,400,5370480.0,7.448123817610344e-05
601128,481378.0,400,2510880.0,0.00015930669725355254
601137,540161.0,399,4170060.0,9.568207651688465e-05
601138,594649.0,399,182700.0,0.0021839080459770113
601139,371749.0,399,1063500.0,0.00037517630465444285
601155,1528439.0,399,648360.0,0.0006153988524893577
601158,1030196.0,398,6859260.0,5.802375183328814e-05
601162,316443.0,400,466380.0,0.0008576697113941421
601163,372833.0,400,1859520.0,0.00021510927551196006
601166,937380.0,398,1239960.0,0.0003209780960676151
601168,636334.0,400,1428120.0,0.00028008850796851806
601169,519391.0,400,1446720.0,0.00027648750276487504
601177,989552.0,400,7375440.0,5.423405247686918e-05
601179,825461.0,400,7511100.0,5.3254516648693264e-05
601186,530066.0,400,1083720.0,0.00036909902926955305
601188,947094.0,400,7451520.0,5.3680322940822814e-05
601198,792197.0,400,4843140.0,8.259104630467011e-05
601199,863584.0,400,10822800.0,3.69590124551872e-05
601200,547759.0,400,3028980.0,0.00013205765637277236
601208,926871.0,400,6117600.0,6.53851183470642e-05
601211,1832317.0,400,829260.0,0.00048235776475411815
601212,355783.0,400,2015880.0,0.00019842450939540053
601216,414428.0,400,722640.0,0.0005535259603675413
601218,737173.0,400,6070080.0,6.589698982550477e-05
601222,549076.0,400,2931480.0,0.00013644984785841964
601225,847709.0,400,2454000.0,0.00016299918500407498
601226,649906.0,400,7378020.0,5.4215087516705026e-05
601228,466304.0,398,3667620.0,0.00010851724006303815
601229,1961316.0,399,1666560.0,0.00023941532258064515
601231,612589.0,398,1670160.0,0.00023830052210566653
601233,410818.0,400,2034420.0,0.00019661623460249112
601236,385920.0,400,124560.0,0.0032113037893384713
601238,753544.0,397,1760340.0,0.00022552461456309576
601258,437644.0,401,75360.0,0.005321125265392781
601288,1811800.0,400,1032360.0,0.00038746173815335736
601298,464384.0,400,1415040.0,0.00028267752148349165
601311,381965.0,400,1220340.0,0.00032777750462985723
601318,1692091.0,399,31260.0,0.012763915547024952
601319,494736.0,399,450960.0,0.0008847791378392762
601326,733023.0,400,7355280.0,5.4382701950163694e-05
601328,613867.0,399,1315560.0,0.00030329289428076254
601330,299067.0,400,800220.0,0.0004998625378021044
601333,515824.0,400,2257320.0,0.00017720128293728847
601336,419526.0,395,578640.0,0.0006826351444767039
601339,465035.0,400,2955960.0,0.00013531982841445757
601360,438061.0,400,1081800.0,0.00036975411351451286
601366,542608.0,399,3674820.0,0.0001085767466161608
601368,1253667.0,400,10982580.0,3.642131448166096e-05
601369,420792.0,400,2611080.0,0.00015319331464374894
601375,607914.0,399,3813360.0,0.00010463213543961231
601377,905114.0,399,3248880.0,0.00012281155351998228
601388,406725.0,400,2272560.0,0.00017601295455345513
601390,471991.0,399,1079880.0,0.0003694854983887099
601398,1957602.0,396,801540.0,0.0004940489557601617
601500,1065553.0,399,10163580.0,3.925782057109798e-05
601512,20331.0,22,18571980.0,1.1845802116952526e-06
601515,394235.0,400,2411400.0,0.0001658787426391308
601518,458865.0,400,4603620.0,8.688814454711726e-05
601519,326448.0,400,212760.0,0.0018800526414739613
601555,397915.0,400,2262960.0,0.00017675964223848412
601558,720369.0,400,483300.0,0.0008276432857438444
601566,422184.0,400,2896800.0,0.00013808340237503452
601567,457463.0,400,3141420.0,0.00012733095224452636
601577,620801.0,398,2286780.0,0.00017404385205397984
601579,912404.0,400,6390300.0,6.259487035037478e-05
601588,582033.0,399,4409580.0,9.048480807695971e-05
601595,350898.0,400,1859100.0,0.00021515787208864503
601598,318115.0,400,732300.0,0.0005462242250443807
601599,327130.0,400,431280.0,0.0009274717121127806
601600,402778.0,400,748380.0,0.0005344878270397391
601601,415691.0,398,1428420.0,0.00027862953473068146
601606,257565.0,400,1253160.0,0.0003191930798940279
601607,480369.0,400,2345100.0,0.00017056841925717453
601608,411941.0,400,2349960.0,0.00017021566324533185
601611,591334.0,399,4087680.0,9.761038046031001e-05
601615,639820.0,400,1572180.0,0.00025442379371318804
601616,516795.0,399,2947320.0,0.00013537722405439518
601618,536731.0,400,1332000.0,0.0003003003003003003
601619,449903.0,400,2891040.0,0.00013835851458298743
601628,768650.0,399,1231020.0,0.0003241214602524736
601633,593010.0,400,1944780.0,0.00020567879143142156
601636,486445.0,400,2082840.0,0.00019204547636880414
601658,835698.0,399,46140.0,0.008647594278283485
601666,433025.0,400,1783260.0,0.00022430828931283155
601668,600457.0,400,810420.0,0.0004935712346684435
601669,310164.0,400,811140.0,0.0004931331212860912
601677,877064.0,400,7882920.0,5.074261821761479e-05
601678,327265.0,400,1405800.0,0.0002845354958031014
601688,485809.0,399,464220.0,0.0008595062685795528
601689,418099.0,400,2117340.0,0.00018891628174974261
601698,370874.0,399,474900.0,0.0008401768793430196
601699,438837.0,400,1766040.0,0.00022649543611696224
601700,406304.0,400,1141020.0,0.000350563530875883
601717,339139.0,399,1039020.0,0.0003840157071086216
601718,356494.0,400,1322760.0,0.00030239801626901326
601727,543876.0,400,1759620.0,0.00022732180811766176
601766,514355.0,399,726780.0,0.0005489969454305292
601777,391758.0,400,1081500.0,0.0003698566805362922
601788,527915.0,399,2277300.0,0.0001752074825451192
601789,379302.0,397,1681140.0,0.00023614927965547188
601798,554252.0,400,2895840.0,0.00013812917840764683
601799,987800.0,400,7439820.0,5.376474162009296e-05
601800,319772.0,398,439620.0,0.0009053273281470361
601801,425376.0,400,3117420.0,0.00012831123172366894
601808,492542.0,399,1818060.0,0.00021946470413517706
601811,550306.0,399,3838800.0,0.00010393873085339169
601818,672249.0,398,1934160.0,0.00020577408280597262
601828,401034.0,397,1427520.0,0.00027810468504819546
601838,593538.0,400,2525520.0,0.00015838322404890874
601857,1057902.0,399,455280.0,0.0008763837638376383
601858,552565.0,400,1846020.0,0.00021668237613893675
601860,362878.0,399,2096460.0,0.00019032082653616095
601865,286648.0,399,557700.0,0.0007154384077461
601866,609399.0,400,4676760.0,8.552929806105082e-05
601869,503685.0,400,3584760.0,0.0001115834811814459
601872,362976.0,400,719580.0,0.0005558798187831791
601877,382595.0,400,1336620.0,0.00029926231838518053
601878,431188.0,398,2002140.0,0.00019878729759157702
601880,398329.0,400,2361060.0,0.0001694154320517056
601881,647997.0,398,1232760.0,0.0003228527856192608
601882,623184.0,400,5623620.0,7.11285613181545e-05
601886,345226.0,400,2266500.0,0.00017648356496801235
601888,615331.0,399,817980.0,0.00048778698745690605
601890,333841.0,399,1998480.0,0.00019965173531884232
601898,1196977.0,400,4866960.0,8.218682709535316e-05
601899,886146.0,397,210780.0,0.0018834804061106367
601900,870852.0,400,7904880.0,5.0601653662041675e-05
601901,678014.0,400,2335800.0,0.0001712475383166367
601908,492108.0,399,3141840.0,0.0001269956458635704
601916,432976.0,402,46560.0,0.008634020618556702
601918,415351.0,400,1072020.0,0.0003731273670267346
601919,534014.0,397,3008340.0,0.0001319664665563068
601928,480495.0,400,3056640.0,0.00013086264656616414
601929,638625.0,399,4170000.0,9.568345323741007e-05
601933,296674.0,398,478800.0,0.0008312447786131997
601939,2191431.0,400,1082820.0,0.00036940581075340317
601949,522246.0,400,2446140.0,0.00016352293818015323
601952,281406.0,400,624060.0,0.0006409640098708457
601958,430139.0,400,2289240.0,0.00017473047823731894
601965,909209.0,400,8481660.0,4.716057941487869e-05
601966,424130.0,400,2850300.0,0.0001403361049714065
601968,480838.0,400,2449980.0,0.00016326663891133805
601969,473510.0,400,3462180.0,0.00011553414322767735
601975,286652.0,400,468900.0,0.0008530603540200469
601985,591438.0,399,783660.0,0.0005091493760049
601988,805826.0,399,1600860.0,0.00024924103294479217
601989,473060.0,400,551100.0,0.0007258210851025222
601990,366970.0,398,655860.0,0.0006068368249321502
601991,446652.0,400,2509980.0,0.00015936381963202895
601992,567968.0,400,2452680.0,0.00016308690901381347
601996,592441.0,400,3525780.0,0.00011345007345892256
601997,836932.0,400,1656120.0,0.00024152839166243992
601998,1169374.0,399,3798840.0,0.00010503206241905424
601999,264224.0,400,1674360.0,0.00023889725029264914
603000,415189.0,400,655620.0,0.000610109514657881
603001,496683.0,399,4085460.0,9.76634210101188e-05
603002,473344.0,400,2941800.0,0.00013597117411108845
603003,930788.0,399,6862140.0,5.814512673888904e-05
603005,378297.0,400,205920.0,0.0019425019425019425
603006,1269960.0,400,11586600.0,3.4522638220012774e-05
603007,456806.0,399,3729840.0,0.00010697509812753362
603008,558474.0,400,3647940.0,0.00010965092627619971
603009,533565.0,400,4441080.0,9.006818161348141e-05
603010,922485.0,400,7894080.0,5.0670882484089345e-05
603011,568838.0,400,4251720.0,9.407957250242255e-05
603012,365168.0,398,121980.0,0.003262829972126578
603013,238746.0,400,562140.0,0.0007115665136798662
603015,1259374.0,400,12016260.0,3.3288227784685086e-05
603016,784949.0,400,6681180.0,5.986966374203359e-05
603017,1173137.0,400,9719100.0,4.115607412208949e-05
603018,487265.0,400,2968920.0,0.00013472912708998558
603019,520417.0,399,553140.0,0.000721336370539104
603020,495490.0,400,2902680.0,0.00013780368487053345
603021,386067.0,400,1396620.0,0.00028640575102748065
603022,291860.0,400,514860.0,0.0007769102280231519
603023,568014.0,398,2548500.0,0.00015617029625269766
603025,344559.0,400,1421400.0,0.0002814126917123962
603026,331531.0,400,522960.0,0.0007648768548263729
603027,452491.0,400,1177440.0,0.0003397200706617747
603028,1238124.0,400,11851020.0,3.3752368994398796e-05
603029,1266686.0,400,12707400.0,3.1477721642507514e-05
603030,961850.0,398,9538740.0,4.17245883628236e-05
603031,298680.0,400,1247460.0,0.0003206515639780033
603032,243227.0,400,1247160.0,0.000320728695596395
603033,1492158.0,400,15039180.0,2.6597194793865093e-05
603035,480755.0,400,1656720.0,0.0002414409194070211
603036,629451.0,400,6075000.0,6.584362139917696e-05
603037,818670.0,400,6650880.0,6.0142417244033874e-05
603038,1239723.0,400,10192740.0,3.924361849708714e-05
603039,1158872.0,399,7891020.0,5.0563805439600964e-05
603040,844410.0,400,7180560.0,5.5705961652015996e-05
603041,619765.0,400,4214940.0,9.490052052935511e-05
603042,415574.0,400,2491740.0,0.00016053039241654426
603043,703307.0,397,4962540.0,7.999935516892559e-05
603045,313763.0,400,1346940.0,0.0002969694269974906
603050,890205.0,400,6347820.0,6.30137590542895e-05
603053,295506.0,337,14344260.0,2.349371804470917e-05
603055,637446.0,400,4763400.0,8.397363227946425e-05
603056,317260.0,400,1234440.0,0.00032403356987783936
603058,457419.0,400,3115680.0,0.00012838288912853696
603059,519774.0,400,3596160.0,0.00011122975618437444
603060,740326.0,400,6059220.0,6.60150976528332e-05
603063,1223371.0,400,10730520.0,3.7276851448019295e-05
603066,544205.0,400,3635940.0,0.00011001281649312145
603067,529309.0,400,3744780.0,0.00010681535363893206
603068,293968.0,400,565920.0,0.0007068136839129206
603069,343533.0,399,1421040.0,0.000280780273602432
603076,735678.0,400,5919000.0,6.75789829363068e-05
603077,327394.0,400,662280.0,0.000603974149906384
603078,479198.0,399,2878980.0,0.00013859075089094053
603079,596116.0,400,3690120.0,0.00010839755888697386
603080,316098.0,399,1959360.0,0.00020363792258696717
603081,239042.0,400,568020.0,0.0007042005563184395
603083,380757.0,398,1156020.0,0.00034428470095673085
603085,240999.0,400,550020.0,0.0007272462819533835
603086,455873.0,400,3051720.0,0.00013107362405463148
603088,1293153.0,400,10273800.0,3.8933987424322064e-05
603089,1017982.0,399,8990040.0,4.43824499112351e-05
603090,739508.0,400,5813220.0,6.880868090318275e-05
603093,226799.0,400,122400.0,0.0032679738562091504
603096,1530886.0,400,15662880.0,2.5538087503703023e-05
603098,1052691.0,400,8320440.0,4.807438068179087e-05
603099,416138.0,400,2954640.0,0.00013538028321555249
603100,630601.0,399,4871940.0,8.189756031478221e-05
603101,509537.0,399,3571440.0,0.00011171964249714401
603103,815910.0,400,3581460.0,0.00011168629553310661
603105,349551.0,400,2365860.0,0.0001690717117665458
603106,555421.0,400,1830120.0,0.0002185649028479007
603108,659224.0,399,5900460.0,6.762184643231205e-05
603110,442673.0,399,3131580.0,0.0001274117218784128
603111,637189.0,400,3564660.0,0.00011221266544354861
603113,388649.0,400,1126560.0,0.00035506320124982244
603115,317250.0,400,808620.0,0.0004946699314882145
603116,460569.0,397,3233100.0,0.0001227923664594352
603117,487342.0,400,3553560.0,0.00011256317608257635
603118,468042.0,400,721740.0,0.0005542161997395184
603121,242288.0,400,125880.0,0.0031776294884016524
603123,397158.0,398,553740.0,0.0007187488713114458
603126,845431.0,400,8920260.0,4.484174228105459e-05
603127,452036.0,398,2442120.0,0.0001629731544723437
603128,266088.0,400,970920.0,0.0004119803897334487
603129,515422.0,399,3130500.0,0.00012745567800670818
603131,323578.0,400,2527500.0,0.0001582591493570722
603133,363796.0,400,1683480.0,0.00023760306032741702
603136,813871.0,400,6070620.0,6.589112808905845e-05
603138,427517.0,399,3140280.0,0.00012705873361611067
603139,980648.0,400,8569080.0,4.667945683784023e-05
603156,795151.0,400,1054500.0,0.0003793266951161688
603157,288560.0,399,436200.0,0.0009147180192572215
603158,1243760.0,400,10271400.0,3.894308468173764e-05
603159,601700.0,400,4843980.0,8.257672409877828e-05
603160,942445.0,397,652680.0,0.0006082613225470368
603161,973928.0,400,7346460.0,5.4447992638631396e-05
603165,616988.0,400,4091100.0,9.777321502774314e-05
603166,921359.0,400,7931340.0,5.043283984799542e-05
603167,640595.0,399,5632740.0,7.083586318558996e-05
603168,799512.0,400,6004500.0,6.661670413856274e-05
603169,308372.0,400,1318740.0,0.0003033198356006491
603177,799305.0,400,6747120.0,5.928455400230024e-05
603178,532123.0,399,4264080.0,9.357235323915123e-05
603179,340720.0,400,1334580.0,0.00029971976202250894
603180,498399.0,400,3814860.0,0.00010485312698237943
603181,780785.0,400,6146340.0,6.507938057445569e-05
603183,430864.0,397,3237780.0,0.0001226148780954852
603185,381535.0,400,2009700.0,0.00019903468179330248
603186,358167.0,400,1436580.0,0.00027843907057038245
603187,367338.0,399,1691940.0,0.00023582396538884357
603188,722125.0,400,3596640.0,0.00011121491169536011
603189,646109.0,400,3677580.0,0.00010876717841624112
603192,781728.0,400,5873040.0,6.810782831378639e-05
603196,247680.0,400,741420.0,0.0005395052736640501
603197,452991.0,399,223140.0,0.0017881150847001883
603198,421812.0,400,1332600.0,0.00030016509079993996
603199,1365010.0,400,9122100.0,4.38495521864483e-05
603200,736974.0,397,5802540.0,6.841831335932195e-05
603203,1314238.0,399,13504380.0,2.9545969529885858e-05
603208,562666.0,400,3926460.0,0.00010187293388955955
603214,633393.0,400,3648180.0,0.00010964371275540132
